,Unnamed: 0,User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
345,345.0,"['достоинство', 'липнуть', 'пыль', 'волос']",2023-05-06,5,42,1,0,0
346,346.0,"['достоинство', 'плохой', 'дорогой']",2023-05-01,5,34,0,0,0
347,347.0,"['достоинство', 'не', 'пачкаться', 'приятный', 'материал']",2023-04-20,5,50,0,0,0
348,348.0,"['достоинство', 'сууупереть']",2023-03-21,5,26,0,0,0
349,349.0,"['достоинство', 'внешний', 'вид', 'форма', 'защищать']",2023-03-18,5,54,0,0,0
350,350.0,"['достоинство', 'неплохо', 'выглядеть']",2023-03-13,1,35,0,0,0
351,351.0,"['достоинство', 'сделать', 'вроде', 'качественно']",2023-03-02,3,44,0,0,0
352,352.0,"['недостаток', 'очень', 'вонючий', 'чехол']",2023-02-07,2,37,0,0,0
353,353.0,"['классный', 'чехол', 'не', 'скользить', 'рука']",2023-02-06,5,34,0,0,0
354,354.0,"['недостаток', 'чехол', 'очень', 'быстро', 'начать', 'рваться', 'отличный']",2023-02-02,3,69,0,0,0
355,355.0,"['достоинство', 'приятный', 'ощупь']",2023-01-27,5,36,0,0,0
356,356.0,"['достоинство', 'приятный', 'ощупь', 'скользить', 'дизайн', 'чувство', 'защита']",2023-01-25,4,75,0,0,0
357,357.0,"['достоинство', 'на', 'первый', 'время', 'возможно', 'пойти']",2023-01-18,2,66,0,0,0
358,358.0,"['достоинство', 'качество']",2023-01-13,5,27,0,0,0
359,359.0,"['достоинство', 'заказывать', 'первый', 'чехол', 'очень', 'довольный', 'качество', 'рекомендовать', 'приобретение', 'цвет', 'параметр', 'соответствовать', 'картинка', 'описание']",2022-12-21,5,156,0,0,0
360,360.0,"['недостаток', 'прийти', 'грязный', 'брак']",2023-01-10,2,43,1,0,0
361,361.0,"['достоинство', 'хороший', 'чехол', 'такой', 'деньга', 'заказать', 'именно', 'фирма', 'устраивать', 'абсолютно', 'цена', 'качество', 'цвет']",2022-12-06,5,129,0,0,0
362,362.0,"['недостаток', 'очень', 'сильно', 'оставаться', 'отпечаток', 'палец']",2022-12-15,3,57,0,0,0
363,363.0,"['достоинство', 'шикарный', 'чехол', 'брать', 'второй', 'другой', 'цвет']",2022-11-30,5,65,0,0,0
364,364.0,"['достоинство', 'плотно', 'сидеть', 'приятный', 'ощупь']",2022-11-22,3,50,1,0,0
365,365.0,"['хороший', 'чехол']",2022-11-02,5,14,1,0,0
366,366.0,"['достоинство', 'норма']",2022-10-12,5,23,0,0,0
367,367.0,"['достоинство', 'не', 'плохой', 'оригинальный', 'чехол']",2022-10-10,5,53,0,0,0
368,368.0,"['достоинство', 'хороший', 'материал']",2022-10-04,5,35,0,0,0
369,369.0,"['пользоваться', 'неделя', 'нарекание', 'обычный', 'магнитный', 'держатель', 'крепиться', 'резкий', 'торможение', 'задний', 'сидение', 'улетать', 'насчёт', 'прорезь', 'фонарь', 'отзыв', 'написать', 'правильно', 'прорезь', 'косой', 'на', 'функционал', 'это', 'влиять', 'внешний', 'вид', 'сказываться', 'если', 'принципиально', 'обратить', 'это', 'внимание', 'в', 'стальной', 'всё', 'отлично']",2024-08-30,5,346,0,0,0
370,370.0,"['я', 'чехол', 'понравиться', 'смотреться', 'стильно']",2024-10-10,5,40,0,0,0
371,371.0,"['хороший', 'чехол', 'быстрый', 'доставка', '👍']",2024-10-10,5,34,0,0,0
372,372.0,"['весь', 'упаковка', 'рваный', 'слететь', 'пункт', 'выдача']",2024-10-10,2,44,0,0,0
373,373.0,"['имб', 'чехол', 'советовать']",2024-10-10,5,20,0,0,0
374,374.0,"['супер', 'всё', 'подойти', 'спасибо']",2024-10-09,5,29,0,0,0
375,375.0,"['прикольный', 'чехол', 'рекомендовать', '👍']",2024-10-09,5,30,1,0,0
376,376.0,"['так', 'товар']",2024-10-09,5,14,0,0,0
377,377.0,"['упасть', 'пара', 'телефон', 'целый', 'чехол', 'поцарапать', 'функция', 'выполнять']",2024-10-08,5,68,0,0,0
378,378.0,"['хороший', 'чехол', 'телефон', 'подойти', 'сесть', 'плотно', 'быть', 'пользоваться', 'советовать', 'покупка']",2024-10-08,5,88,0,0,0
379,379.0,['👍👍👍'],2024-10-06,5,3,0,0,0
380,380.0,"['смотреться', 'стильно']",2024-10-06,5,17,0,0,0
381,381.0,"['классный', 'чехол', 'я', 'нравиться', '👍']",2024-10-06,5,31,0,0,0
382,382.0,"['идеально', '❤️']",2024-10-06,5,11,0,0,0
383,383.0,"['быстрый', 'доставка', 'подойти', 'идеально', 'рекомендовать']",2024-10-06,5,47,0,0,0
384,384.0,"['хороший', 'чехол', 'подойти']",2024-10-06,5,27,0,0,0
385,385.0,"['очень', 'вонючий🤮', 'бортик', 'чехол', 'очень', 'сильно', 'выпирать', 'экран', 'держаться', 'телефон', 'плохо']",2024-10-06,1,90,0,0,0
386,386.0,"['отличный', 'чехол', 'но', 'магнит', 'слабоватый']",2024-10-06,5,36,0,0,0
387,387.0,"['ещё', 'мерил']",2024-10-06,5,12,0,0,0
388,388.0,"['маг', 'сейв', 'работать']",2024-10-06,3,26,0,0,0
389,389.0,"['краска', 'стираться', 'рамка', 'кривая']",2024-10-06,3,32,0,0,0
390,390.0,"['чехол', 'очень', 'лаконичный', 'лишний', 'смотреться', 'отлично', 'разъём', 'соответствовать', 'кнопка', 'заедать']",2024-10-05,5,103,1,0,0
391,391.0,"['после', 'месяц', 'эксплуатация', 'снять', 'чехол', 'обнаружить', 'чехол', 'оставить', 'царапина', 'вокруг', 'камера', 'неприятно', 'учитывать', 'чехол', 'призвать', 'защищать', 'телефон', 'царапина']",2024-10-05,1,165,1,0,0
392,392.0,"['не', 'впечатлить', 'сидеть', 'плотно', 'выглядеть', 'дёшево']",2024-10-04,3,47,0,0,0
393,393.0,"['максейв', 'слабенький', 'немного', 'кривовато', 'область', 'камера']",2024-10-03,4,55,0,0,0
394,394.0,"['отличный', 'чехол', 'соответствовать', 'описание', '👍']",2024-10-02,5,41,0,0,0
395,395.0,"['недостаток', 'кривая', 'прорезь', 'нет', 'плёнка', 'передний', 'задний', 'сторона', 'чехол', 'дешёвый', 'вариант']",2024-10-01,2,112,1,0,0
396,396.0,"['всё', 'отлично']",2024-10-01,5,11,0,0,0
397,397.0,"['чехол', 'стоить', 'свой', 'деньга', 'красный', 'цена', '50-60₽', 'алик', 'на', 'ощупь', 'максимально', 'неприятный', 'кривой', 'напечатать', 'из-за', 'левый', 'сторона', 'чехол', 'отходить', 'видный', 'край', 'телефон', 'крайне', 'рекомендовать']",2024-10-01,1,198,1,0,0
398,398.0,"['очень', 'красивый']",2024-09-30,5,14,0,0,0
399,399.0,"['сидеть', 'плотно', 'выглядеть']",2024-09-28,4,39,0,0,0
400,400.0,"['чехол', 'хороший', 'немного', 'камера', 'сходиться']",2024-09-28,5,47,0,0,0
401,401.0,"['деформировать', 'круг', 'плотно', 'прилегать', 'корпус', 'коцк', 'фото', 'видно', 'симпатичный', 'повезти']",2024-09-28,3,125,1,0,0
402,402.0,"['нормальный', 'чехол', 'понятно', 'селикона', 'интересно', 'скоро', 'пожелтеть']",2024-09-28,5,71,0,0,0
403,403.0,"['всё', 'супер', 'пользоваться', 'давно', 'нарекание', 'сидеть', 'идеально', 'спасибо']",2024-09-28,5,66,0,0,0
404,404.0,"['кривая', 'кнопка', 'толком', 'работать', 'камера', 'разный', 'сторона']",2024-09-28,2,56,0,0,0
405,405.0,"['всё', 'отлично', 'муж', 'понравиться', 'знак', 'внимание', 'чехол']",2024-09-27,5,55,0,0,0
406,406.0,"['всё', 'отлично', 'купить', 'муд', 'чёрный', 'прозрачный', 'стильно']",2024-09-27,5,55,0,0,0
407,407.0,"['достоинство', 'хороший']",2024-09-27,4,26,0,0,0
408,408.0,['всё'],2024-09-26,5,10,1,0,0
409,409.0,"['я', 'нравиться', 'знать', 'другой']",2024-09-26,5,32,0,0,0
410,410.0,"['чехол', 'очень', 'не', 'плотно', 'прилегать', 'длинный', 'сторона', 'короткий', 'сторона', 'телефон', 'плотно', 'прилегать', 'за', 'однодневный', 'носка', 'карман', 'начало', 'стираться', 'краска']",2024-09-24,2,169,0,0,0
411,411.0,"['не', 'размер']",2024-09-24,2,11,0,0,0
412,412.0,"['качество', 'ноль', 'пара', 'день', 'купить', 'испортиться', 'сделать', 'ценник', '100-150', 'рубль', 'обидно']",2024-09-25,1,100,1,0,0
413,413.0,"['пять', 'звезда', 'однозначно', 'очень']",2024-09-22,5,38,0,0,0
414,414.0,"['качество', 'норма', 'пойти', 'такой', 'деньга']",2024-09-22,4,37,0,0,0
415,415.0,"['быстро', 'стираться', 'тёмный', 'борт', 'использование']",2024-09-22,3,48,0,0,0
416,416.0,"['чехол', 'плохой', 'качество', 'два', 'месяц', 'использование', 'стереться', 'магсейф', 'очень', 'плохо', 'держать', 'из-за', 'защита', 'камера', 'пластик', 'фото', 'мылиться']",2024-09-21,1,138,0,0,0
417,417.0,"['качество', 'день', 'соответствовать', 'верхний', 'кромка', 'чехол', 'налазить', 'телефон', 'есть', 'влезть', 'чехол']",2024-09-21,4,95,0,0,0
418,418.0,"['волос', 'мука', 'чехол', 'очень']",2024-09-21,2,26,0,0,0
419,419.0,"['ужасный', 'чехол', 'советовать']",2024-09-21,1,25,0,0,0
420,420.0,"['отличный', 'чехол']",2024-09-21,5,15,0,0,0
421,421.0,"['очень', 'хороший']",2024-09-19,5,13,1,0,0
422,422.0,['пойти'],2024-09-19,5,6,0,0,0
423,423.0,"['не', 'держать', 'магнит']",2024-09-18,2,16,0,0,0
424,424.0,"['спустя', 'полтора', 'месяц', 'краска', 'кнопка', 'край', 'сильно', 'облезлый', 'первый', 'месяц', 'ходить', 'радоваться', 'красота']",2024-09-17,3,102,0,0,0
425,425.0,"['хороший', 'остальной', 'который', 'покупать', 'дизайн', 'сесть', 'родный', 'рекомендовать']",2024-09-17,5,79,0,0,0
426,426.0,"['проносить', 'неделя', 'краска', 'смываться']",2024-09-16,3,37,0,0,0
427,427.0,['👌'],2024-09-16,4,1,0,0,0
428,428.0,"['чехол', 'прозрачный', 'есть', 'какой-то', 'минь', 'крапинка', 'с', 'беспроводный', 'зарядка', 'подружиться', 'сразу', 'кнопка', 'сбоку', 'фига', 'нажать', 'я', '2й', 'день', 'привыкать']",2024-09-13,4,160,0,0,0
429,429.0,"['хороший', 'чехол', 'советовать']",2024-09-13,5,22,0,0,0
430,430.0,"['магнит', 'работать']",2024-09-12,5,19,0,0,0
431,431.0,"['плохой', 'магнит']",2024-09-10,3,14,0,0,0
432,432.0,"['не', 'рекомендовать', 'покупка', 'чехол', 'столько', 'мягкий', 'телефон', 'чехол', 'оставаться', 'зазор', 'проникать', 'грязь', 'пыль', 'я', 'выбросить', 'сразу', 'примерка']",2024-09-10,1,170,0,0,0
433,433.0,['рекомендовать'],2024-09-09,5,10,0,0,0
434,434.0,"['соответствие', 'цена', 'качество']",2024-09-09,5,28,0,0,0
435,435.0,"['очень', 'жёсткий', 'слишком', 'тугой', 'кнопка', 'быть', 'чехол', 'фирма', 'качество', 'сильно', 'отличаться']",2024-09-09,4,98,0,0,0
436,436.0,"['чехол', 'очень', 'неудобный', 'скользить', 'рука', 'отзыв', 'судить', 'весь', 'накрутить', 'реальный', 'отзыв', 'штука', '5-6', 'печатать', 'телефон', 'неудобно', 'телефон', 'выскальзывать', 'выбросить', 'чехол', 'поставить', 'старый', 'не', 'рекомендовать']",2024-09-09,1,207,0,0,0
437,437.0,['огонь'],2024-09-08,5,5,0,0,0
438,438.0,['классненький'],2024-09-08,5,12,1,0,0
439,439.0,"['ну', 'нормис']",2024-09-06,5,9,0,0,0
440,440.0,"['качественный', 'чехол']",2024-09-06,5,18,0,0,0
441,441.0,"['не', 'качественно', 'сидеть', 'телефон', 'блин', 'крой', 'торчать']",2024-09-05,1,57,0,0,0
442,442.0,"['всё', 'подойти']",2024-09-03,5,12,0,0,0
443,443.0,"['чистый', 'обман']",2024-08-29,2,12,0,0,0
444,444.0,['👍👍👍'],2024-08-28,5,3,0,0,0
445,445.0,"['на', '5', 'плюс', '👍']",2024-08-26,5,15,0,0,0
446,446.0,"['отличный', 'чехол', 'всё', 'супер']",2024-08-26,5,25,0,0,0
447,447.0,"['красивый', 'долго', 'краска', 'слазить']",2024-08-25,4,34,0,0,0
448,448.0,"['очень', 'хороший', 'приятный', 'чехол', 'выглядеть', 'стильно']",2024-08-25,5,48,0,0,0
449,449.0,"['современный', 'подходить', 'дать', 'модель']",2024-08-24,5,40,0,0,0
450,450.0,"['очень', 'красивый', 'но', 'задний', 'флип', 'карточка', 'магнититься', 'плохо']",2024-08-23,5,63,0,0,0
451,451.0,['хороший'],2024-08-22,5,7,0,0,0
452,452.0,"['на', 'вкус', 'очень']",2024-08-22,3,20,0,0,0
453,453.0,"['чуткий', 'расстроена.ич', 'ожидала.ный', 'чехол', 'вроде', 'нормальный']",2024-08-22,4,62,0,0,0
454,454.0,"['очень', 'плохо', 'работать', 'маг', 'сейв', 'просто', 'ужасный', 'товар']",2024-08-20,1,50,0,0,0
455,455.0,"['товар', 'прийти', 'задержка', 'качество', 'товар', 'устраивать']",2024-08-19,5,61,0,0,0
456,456.0,"['хороший', 'чехол', 'подойти', 'рекомендовать']",2024-08-18,5,34,0,0,0
457,457.0,"['не', 'ровный', 'острый', 'край', 'пораниться']",2024-08-18,2,38,0,0,0
458,458.0,"['всё', 'отвалиться', 'магнит']",2024-08-16,4,33,0,0,0
459,459.0,"['слишком', 'жёсткий', 'бок', 'кривая', 'полностью', 'закрывать', 'устройство']",2024-08-15,3,62,0,0,0
460,460.0,"['фото', 'передавать', 'цвет', 'намного', 'светлый']",2024-08-15,5,40,0,0,0
461,461.0,"['никакой', 'не', 'рекомендовать']",2024-08-15,1,31,0,0,0
462,462.0,"['отличный', 'брюки', 'лёгкое', 'тёплый', 'но', 'очень', 'очень', 'оверсайза']",2024-10-10,5,58,0,1,0
463,463.0,"['материал', 'хороший']",2024-10-10,4,17,0,1,0
464,464.0,"['штаны', 'супер', 'размер', 'попасть', 'третий', 'раз', 'очень', 'сильно', 'большимерить', 'носить', 'lx-i', 'м', 'подойти']",2024-10-09,5,100,1,1,0
465,465.0,"['отличный', 'качество']",2024-10-09,5,17,0,1,0
466,466.0,"['вместо', '40', 'размер', 'положить', '46.', 'прийтись', 'вернуть']",2024-10-09,1,48,0,1,0
467,467.0,"['штаны', 'шикарный', '👍', 'ну', 'немного', 'мерить', 'на', 'размер', 'зато', 'качество', 'огонь']",2024-10-08,5,78,0,1,0
468,468.0,"['отличный', 'свободный']",2024-10-07,5,20,0,1,0
469,469.0,"['достоинство', 'мягкий', 'очень', 'удобный']",2024-10-07,5,41,0,1,0
470,470.0,"['довольный', 'очень', 'качество', 'отличный']",2024-10-07,5,35,0,1,0
471,471.0,"['товар', 'качественный', 'материал', 'отличный', 'очень', 'большемерить', 'прийтись', 'перезаказать']",2024-10-06,5,79,0,1,0
472,472.0,"['ооочень', 'понравиться', 'мягкий', 'тёплый', 'носить', 's-m', 'подойти', 'xs']",2024-10-04,5,57,0,1,0
473,473.0,"['очень', 'уютный', 'качественный', '👍🏻', 'большемерить', 'на', 'свой', '44-46', 'взять', 'размер', '40', 'хотеться', 'ещё', 'размер', 'маленький']",2024-10-03,5,132,0,1,0
474,474.0,"['отличный', 'штаны', 'качество', 'хороший', 'оверсайз👌🏻']",2024-10-03,5,44,0,1,0
475,475.0,"['на', 'о', '100', 'от', '70', 'взять', 'размер', 's.', 'сель', 'свободный', 'крой', 'оригинал', 'рекомендовать']",2024-10-02,5,85,0,1,0
476,476.0,"['достоинство', 'оригинал']",2024-10-01,5,27,0,1,0
477,477.0,"['супер', 'брюки', 'тёплый', 'прохладный', 'погоду👍']",2024-09-30,5,41,0,1,0
478,478.0,"['сомнительный', 'качество']",2024-09-30,1,21,0,1,0
479,479.0,"['носить', '48', 'размер', 'заказать', '48', 'оказаться', 'xl', 'перезаказпнуть', '46', 'длина', 'коротковатый', 'уже', 'оставить', 'полный', 'удовлетворение', 'да', 'цена', '5тр', 'простой', 'домашний', 'штанишки', 'немного', 'великоватый', 'за', 'вышитый', 'значок', 'найк', '3', 'тыс', 'сверху', 'взять']",2024-09-29,3,239,0,1,0
480,480.0,"['фантастический', '🔥🔥🔥']",2024-09-28,5,18,1,1,0
481,481.0,"['тёплый', 'правда', 'широкий', 'равно', 'взять', 'понравиться', 'цвет']",2024-09-26,5,59,0,1,0
482,482.0,"['качество', 'огонь']",2024-09-17,5,14,0,1,0
483,483.0,"['больший', 'заказать', 'маленький']",2024-09-15,5,24,0,1,0
484,484.0,"['оригинал', 'качественный', 'удобный']",2024-09-14,5,30,0,1,0
485,485.0,"['взять', 'сначала', 'светлый', 'слишком', 'белоснежный', 'перезаказать', 'чёрный', 'тёплый', 'комфортно', 'повседневный', 'жизнь']",2024-09-14,5,122,0,1,0
486,486.0,['супер'],2024-09-14,5,5,0,1,0
487,487.0,['супер'],2024-09-14,5,5,0,1,0
488,488.0,"['классный', '97', '70', 'подойти', 'рост', '178', 'короткий']",2024-09-03,5,54,0,1,0
489,489.0,"['брюки', 'просто', 'бомба', 'nike', 'заказывать', 'впервые', 'взять', 'худить', 'цвет', 'вообще', 'бомбез', 'спасибо', 'любим', 'ozon']",2024-08-30,5,107,0,1,0
490,490.0,"['стильный', 'качественный']",2024-08-27,5,22,0,1,0
491,491.0,"['оригинал', '100']",2024-08-26,5,13,0,1,0
492,492.0,"['бомба', 'взять', 'комплект', 'худить', 'спасибо']",2024-08-22,5,40,0,1,0
493,493.0,"['хороший', 'брюки', 'найк', 'овера', 'овера', 'сайза', 'рост', '170', 'талия', '60', 'бедро', '87', 'штаны', 'xs', 'держаться', 'счёт', 'шнурок', 'талия', 'равно', 'взять', 'средний', 'плотность', 'внутри', 'утеплить']",2024-08-19,5,224,1,1,0
494,494.0,"['я', 'прислать', 'какой', 'г', 'вместо', 'брюки', 'пусть', 'попробовать', 'принять', 'назад', 'это']",2024-08-13,1,80,1,1,0
495,495.0,"['классный', 'удобный', 'штаны', 'красивый', 'цвет', 'большемерить', 'размер', 'укоротить', 'верхушка', 'коллекция', 'вообще', 'огонь👌']",2024-08-13,5,118,0,1,0
496,496.0,"['комфотный', 'брюки', 'удобный', 'посадка', 'похожий', 'оригинал', 'большемерить', 'размер']",2024-08-13,5,76,0,1,0
497,497.0,"['хороший', 'брюки', 'начёс', 'на', 'рост', '161', 'отлично']",2024-07-24,5,45,1,1,0
498,498.0,"['забрать', 'свой', '44', 'россия', 'отлично']",2024-07-15,5,39,0,1,0
499,499.0,"['большемерить', 'выбрать', 'другой', 'модель']",2024-07-07,5,34,0,1,0
500,500.0,"['вроде', 'оригинал', 'qr', 'код', 'работать', 'качество', 'ткань', 'ужасный', 'это', 'флис', 'сходить', 'зал', 'соответственно', 'вспотеть', 'из-за', 'нагрузка', 'нога', 'трус', 'извинить', 'подробность', 'чёрный', 'флис', 'сыпаться', 'внутри', 'просто', 'жесть', 'это', 'стирка', 'надеть', 'а', 'минус', 'штаны', 'кто-то', 'мерил', 'внутри', 'какой-то', 'шерсть', 'волос', '...', 'читать', 'полностью']",2024-06-23,1,378,0,1,0
501,501.0,"['у', 'я', 'размер', '44', 'а', 'этот', '42', 'я', 'прям', 'огромный', 'ждать', '40', 'большемерить', 'на', '2', 'размер', '...', 'вернулась-', 'крой', 'тип', '``', 'обосрушко', '``', 'почему', 'свисать', 'вниз', 'топорщиться', 'спереди', 'сзади', 'очень', 'жаль', 'что', 'нет', 'другой', 'вариант', 'штанишки', 'в', 'такой', 'цвете😏']",2024-06-03,5,243,0,1,0
502,502.0,"['не', 'оригинал', 'качество', 'хороший', 'рекомендовать']",2024-06-02,4,44,0,1,0
503,503.0,['норма'],2024-05-23,4,4,0,1,0
504,504.0,"['оформить', 'возврат', 'штаны', '3', 'размер', 'норма', 'всегда', 'брать', 'брюки', 'размер', 'l', 'xl', 'пролный', 'провал', 'брюки', 'вообще', 'оригинал', 'проблема', 'бирка', 'размер', 'а', 'чисто', 'внешне', 'выглядеть', 'плохо', 'ткань', 'хороший']",2024-05-22,3,230,0,1,0
505,505.0,['👌'],2024-05-17,5,1,0,1,0
506,506.0,"['достоинство', 'цвет', 'качество', 'посадка', 'понравиться', 'устроить', 'особенно', 'посадка', 'просто', 'идеальный']",2024-05-15,5,111,0,1,0
507,507.0,"['отличный', 'штаны🔥']",2024-05-06,5,15,0,1,0
508,508.0,"['есть', 'подозрение', 'товар', 'оригинальный', 'заказывать', 'раз', 'и', 'раз', 'приходить', 'браковать', 'брюки', 'на', 'шаговый', 'шов', 'бугор', 'смотреть', '4.', 'который', 'давать', 'лечь', 'брюки', 'фигура']",2024-05-01,1,175,0,1,0
509,509.0,"['брюки', 'отличный', 'качество', 'рост', '170', 'смотреть', 'р', '44-46', 'подойти', 'р', 's', 'оверсайза']",2024-04-21,4,72,0,1,0
510,510.0,"['отчличный', 'штаны', 'беремняшка', 'взять', 'несколько', 'размер']",2024-04-20,5,56,0,1,0
511,511.0,"['отчличный', 'штаны', 'беремняшка', 'взять', 'несколько', 'размер']",2024-04-20,5,56,0,1,0
512,512.0,"['отчличный', 'штаны', 'беремняшка', 'взять', 'несколько', 'размер']",2024-04-20,5,56,0,1,0
513,513.0,['обожать'],2024-04-20,5,9,0,1,0
514,514.0,"['мягко', 'комфортно', 'свободно', 'отличный', 'штанишки', '👍🏻']",2024-04-09,5,48,0,1,0
515,515.0,['большемерить'],2024-03-31,3,11,0,1,0
516,516.0,"['не', 'чёрный']",2024-03-30,4,9,0,1,0
517,517.0,"['достоинство', 'удобный']",2024-03-16,5,26,0,1,0
518,518.0,"['достоинство', 'всё', 'отлично']",2024-03-13,5,30,1,1,0
519,519.0,"['всё', 'отлично']",2024-03-02,5,11,0,1,0
520,520.0,"['достоинство', 'отличный', 'качество', 'понравиться', 'сидеть', 'супер']",2024-03-01,5,62,0,1,0
521,521.0,"['мой', 'мечта', 'сбыться', 'очень', 'качественный', 'хороший']",2024-03-01,5,47,0,1,0
522,522.0,"['достоинство', 'не', 'взять', 'сдача']",2024-02-23,5,33,0,1,0
523,523.0,"['достоинство', 'хороший', 'качество']",2024-02-14,5,36,0,1,0
524,524.0,"['недостаток', 'больгемерить']",2024-02-07,1,29,0,1,0
525,525.0,"['недостаток', 'сильно', 'большемерить']",2024-02-07,3,36,0,1,0
526,526.0,"['достоинство', 'качество']",2024-01-28,4,27,0,1,0
527,527.0,"['достоинство', 'отличный', 'штаны']",2024-01-22,5,33,0,1,0
528,528.0,"['достоинство', 'невероятный', 'шмотки', 'носить', 'зима']",2024-01-20,5,71,0,1,0
529,529.0,"['достоинство', 'продавец', '❤️❤️❤️']",2023-12-25,5,34,0,1,0
530,530.0,"['они', 'божественный']",2023-12-06,5,15,0,1,0
531,531.0,"['достоинство', 'супер', 'штаны']",2023-11-29,5,32,1,1,0
532,532.0,"['достоинство', 'классный', 'цвета', 'купить', 'брюки', 'советовать']",2023-11-23,5,73,0,1,0
533,533.0,"['достоинство', 'супер', 'брюки', 'оверсайза', 'рост', '173', 'подойти']",2023-11-14,5,61,1,1,0
534,534.0,"['достоинство', 'шикарный', 'качество']",2023-11-08,5,36,0,1,0
535,535.0,"['достоинство', 'очень', 'мягкий', 'тёплый', 'высокий', 'рост', 'однозначно', 'подходить', '😊']",2023-09-29,5,88,0,1,0
536,536.0,"['достоинство', 'штаны', 'класс💯', 'материал', 'пошив', 'высокий', 'посадка', 'резинка', 'высокий', 'рост']",2023-09-09,5,87,0,1,0
537,537.0,"['цена', 'качество', 'соответствовать']",2024-10-10,5,30,0,0,0
538,538.0,"['отличный', 'телефон', 'летать']",2024-10-10,5,24,0,0,0
539,539.0,"['понравиться', 'тормозить', 'глючить', 'приходиться', 'перезагружать']",2024-10-09,4,58,0,0,0
540,540.0,"['хороший', 'тело', 'покупать', 'бабушка', 'легко', 'использовать', 'соответ', 'харак']",2024-10-09,5,71,0,0,0
541,541.0,"['очень', 'хороший', 'телефон', 'работать', 'проблема']",2024-10-09,5,42,0,0,0
542,542.0,"['вроде', 'плохой', 'телефон', 'посмотреть', 'работать', 'приложение', 'сколько', 'телефон', 'брать', 'чехол', 'защитный', 'стекло', 'поэтому', '3', 'звезда']",2024-10-09,3,160,0,0,0
543,543.0,"['телефон', 'хороший']",2024-10-08,5,15,0,0,0
544,544.0,"['нормальный', 'телефон', 'за', 'деньга', 'ждать', 'супер', 'работать', 'спасибо', 'камера', 'первый', 'самсунг']",2024-10-07,5,116,0,0,0
545,545.0,"['в', 'целое', 'работать', 'отцуствовать', 'стандартный', 'наушник']",2024-10-07,4,51,1,0,0
546,546.0,"['хороший', 'соответствовать', 'описание']",2024-10-07,4,31,0,0,0
547,547.0,['красиво'],2024-10-07,5,7,0,0,0
548,548.0,['норма'],2024-10-07,4,4,0,0,0
549,549.0,"['отлично_', 'работать', 'нормально', 'бомба']",2024-10-07,4,44,0,0,0
550,550.0,"['хороший', 'телефон', 'внучка', 'понравиться']",2024-10-06,5,34,0,0,0
551,551.0,['отличный'],2024-10-06,5,8,0,0,0
552,552.0,"['товар', 'понравиться', 'телефон', 'классный', 'пока', 'всё', 'устраивать', 'посмотреть', 'показать', 'дальнейший', 'рекомендовать']",2024-10-06,5,110,0,0,0
553,553.0,"['отличный', 'телефон']",2024-10-06,5,16,0,0,0
554,554.0,"['нормальный', 'телефон', 'тостовата']",2024-10-05,5,28,0,0,0
555,555.0,"['телефон', 'хороший', 'всё', 'прийти', 'комплект', 'целое', 'немного', 'запарка', 'меню']",2024-10-05,4,70,0,0,0
556,556.0,"['хороший', 'красивый', 'умный']",2024-10-05,5,25,0,0,0
557,557.0,"['телефон', 'работать', 'глучить', 'посмотреть', 'сколько', 'прослужить']",2024-10-05,5,62,0,0,0
558,558.0,"['телефон', 'прийти', 'упаковать', 'работая', 'советовать', 'муж', 'понравиться']",2024-10-05,5,66,1,0,0
559,559.0,['рекомендовать'],2024-10-04,5,10,0,0,0
560,560.0,"['брать', 'ребёнок', 'такой', 'цена', 'отличный', 'телефон']",2024-10-04,5,46,0,0,0
561,561.0,"['телефон', 'средний', 'загрузка', 'ответить', 'ватцапе', 'выбрать', 'товар', 'озон', 'другой', 'приложение', 'ответить', 'звонок', 'симпатичный', 'большой', 'экран', 'прийти', 'упаковать', 'целый', 'сразу', 'включиться', 'муж', 'довольный', '👍']",2024-10-04,5,203,0,0,0
562,562.0,"['достоинство', 'за', 'свой', 'деньга', 'нормальный', 'телефон']",2024-10-04,5,52,0,0,0
563,563.0,"['хороший', 'телефон', 'нормально', 'работать', 'спасибо', 'телефон', 'продавец']",2024-10-04,5,62,0,0,0
564,564.0,"['для', 'подарок', 'купить', 'пока', 'нормально']",2024-10-04,5,33,0,0,0
565,565.0,['около'],2024-10-04,5,2,0,0,0
566,566.0,['🔥🔥👍👍'],2024-10-03,5,4,0,0,0
567,567.0,"['хороший', 'телефон', 'брать', 'ребёнок']",2024-10-03,5,34,0,0,0
568,568.0,"['не', 'самолёт', '3-й', 'гиг', 'оператив', 'прям', 'нормально', 'замучиться', 'устанавливать', 'приложение', 'связь', 'чехарда', 'гугл', 'после', 'пара', 'день', 'занятие', 'танец', 'народ', 'север', 'вооружиться', 'бубен', 'всё', 'таки', 'победить', 'но', 'вк', 'удаться', 'установить', 'возможно', 'что-то', 'понимать', 'в', 'принцип', 'брать', 'желательно', '...', 'читать', 'полностью']",2024-10-03,4,371,0,0,0
569,569.0,['хороший'],2024-10-02,5,7,0,0,0
570,570.0,"['всё', 'работать', 'положенно']",2024-10-02,5,26,0,0,0
